"","YEARS","Ag_ca","Am_hy","Am_ra","An_de","An_lu","An_me","An_mi","Ar_at","Ar_ri","Ar_si","Ar_sp","Ba_sp","Be_gl","Bo_sa","Br_br","Ca_sp","Ch_mo","Ci_mu","Cl_ha","Co_mi","Cy_lu","Di_ba","En_ci","Eu_sp","Ga_aa","Ga_ar","Ga_at","Ga_mo","Ga_vu","Gl_cy","Gy_re","Hi_hi","Hi_pl","Le_de","Le_ma","Li_ba","Li_fa","Li_gi","Li_li","Li_spp","Lu_la","Ly_es","Ly_eu","Ly_fl","Ly_fr","Ly_gr","Ly_ko","Ly_pa","Ly_re","Ly_ro","Ly_se","Ly_spp","Ly_sq","Ma_be","Ma_mu","Ma_vi","Me_ae","Me_me","Mi_ki","Mi_po","Mo_di","Mo_mo","My_sc","Pa_bo","Pl_pl","Po_vi","Ra_cl","Ra_fy","Ra_ra","Ra_spp","Re_hi","Se_ma","Se_me","Se_spp","Se_vi","So_mi","St_spp","Tr_es","Tr_mu","Tr_pi","Tr_spp","Ul_ol"
"1226",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,11,0,0,0,0,0,0,1355,0,4,0,0,0,0,0,1,12,0,0,0,0,25,0,0,0,0
"1227",2002,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,273,0,0,0,0,0,0,1610,0,0,0,0,0,0,2,2,2,0,0,0,0,103,0,0,0,0
"1228",2002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,0,0,0,0,0,0,2955,0,0,0,1,0,0,4,0,169,0,0,0,0,4,0,0,0,0
"1229",2002,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,96,0,0,0,0,0,0,945,0,1,0,0,0,0,0,1,53,0,0,0,0,10,0,0,0,0
"1230",2002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,50,0,0,0,0,0,0,368,0,0,0,0,0,0,0,1,11,0,0,0,0,4,0,0,0,0
"1231",2002,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,411,66,0,0,0,0,0,0,808,0,0,0,0,0,0,0,1,22,0,0,0,0,2,0,0,0,0
"1232",2002,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,265,3,0,0,0,0,0,0,2829,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0
"1234",2002,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,179,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,557,0,0,0,0,0,0,0,17742,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1235",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236",2002,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,50,0,0,0,0,266,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,84,0,0,0,0,0,0,2900,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
"1237",2002,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,5589,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1238",2002,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,1961,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1239",2002,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,48,0,0,0,0,0,0,1170,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
"1240",2002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,210,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"1241",2002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,1904,0,1,0,0,0,0,0,0,21,0,0,0,0,182,0,0,0,0
"1242",2002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,131,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,3,0,0,0,0,0,4,0,0,0,0,0,12,4,0,0,0,0,171,0,0,0,0
"1243",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,68,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,74,0,0,4,0,0,0,113,0,0,0,0,0,0,0,0,2,4,0,0,0,44,0,0,0,0
"1244",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,58,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,382,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,12,0,0,0,0
"1245",2002,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2538,0,0,5,0,0,0,1091,0,1,0,0,0,0,0,1,13,0,0,0,0,5,0,0,0,0
"1246",2002,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,78,0,0,3,0,0,0,2421,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0
"1247",2002,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,67,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0
"1248",2002,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,150,121,0,0,8,0,0,0,2904,0,0,0,1,0,0,0,0,48,0,0,0,0,3,0,0,0,0
"1249",2002,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,54,0,0,1,0,0,0,2988,0,0,0,0,0,0,1,1,42,0,0,0,0,1,0,0,0,0
"1250",2002,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,56,0,0,0,0,0,0,5305,0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,0,0,0
"1251",2002,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,391,12,0,0,0,0,0,0,8063,0,0,0,0,0,0,9,0,14,3,0,0,0,0,0,0,0,0
"1252",2002,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,163,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,103,2,0,0,0,0,0,0,12141,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0
"1253",2002,0,0,10,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,141,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,216,13,0,0,0,0,0,0,9474,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
"1254",2002,0,0,6,4,0,0,0,13,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,413,2,2,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,25431,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0
"1255",2002,0,0,7,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,206,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,1,101,0,0,0,0,0,0,10856,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0
"1256",2002,0,0,9,1,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,102,7,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2909,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0
"1257",2002,0,0,23,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,4825,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0
"1258",2002,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,42,30,0,0,5,0,0,0,3093,0,0,0,0,0,0,16,0,74,0,0,0,0,0,0,0,0,0
"1259",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,10,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,9300,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0
"1260",2002,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,60,104,0,0,4,0,0,0,6875,0,0,0,0,0,0,1,0,118,0,0,0,0,1,0,0,0,0
"1261",2002,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0,95,0,0,0,4229,0,0,0,0,0,0,3,0,158,1,0,0,0,0,0,0,0,0
"1262",2002,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,0,2495,0,0,0,0,0,0,2,0,48,1,0,0,0,0,0,0,0,0
"1263",2002,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,36,0,0,0,2043,0,0,0,0,0,0,5,1,115,0,0,0,0,0,0,0,0,0
"1264",2002,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,361,0,0,0,2283,0,0,0,0,0,0,0,2,94,0,0,0,0,0,0,0,0,0
"1265",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,62,0,0,0,2251,0,0,0,0,0,0,3,0,258,0,0,0,0,0,0,0,0,0
"1266",2002,0,0,3,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,2457,0,0,0,0,0,0,2,1,113,0,0,0,0,0,0,0,0,0
"1267",2002,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,44,0,0,60,0,0,0,4558,0,0,0,0,0,0,6,1,157,0,0,0,0,0,0,0,0,0
"1268",2002,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,0,0,3799,0,0,0,0,0,0,7,0,71,14,0,0,0,0,0,0,0,0
"1269",2002,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,0,8936,0,0,0,0,0,0,5,0,57,10,0,0,0,0,0,0,0,0
"1270",2002,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2714,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0
"1271",2002,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,137,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,10,42,0,0,0,0,0,0,2502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272",2002,0,0,0,3,0,0,3,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,200,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"1274",2002,0,0,3,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,8,0,0,0,0,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1158,0,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0
"1275",2002,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,7,0,0,0,0,122,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4420,18,0,0,0,0,0,0,9969,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"1277",2002,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,375,10,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,135,145,0,0,0,0,0,0,11395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1278",2002,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,730,10,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,30,0,0,0,0,0,149,0,0,0,0,0,0,0,19321,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
"1279",2002,0,0,1,0,0,0,0,27,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,548,20,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,27065,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
"1280",2002,0,0,0,0,0,0,0,20,0,0,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,44,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"1281",2002,0,0,0,0,0,0,2,76,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,356,32,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,820,4,0,0,0,0,0,0,24308,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1282",2002,0,0,0,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,401,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,28502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283",2002,0,0,0,2,0,0,0,20,0,0,0,0,0,275,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,629,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,30750,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"1284",2002,0,0,21,3,0,0,0,6,0,0,0,0,0,177,0,4,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,763,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,22463,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0
"1285",2002,0,0,4,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31201,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
"1289",2002,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,179,0,0,0,0,0,0,0,9030,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"1290",2002,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,320,4,0,0,0,0,0,0,4271,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0
"1292",2002,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,175,2,0,0,0,0,0,0,8841,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0
"1293",2002,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,159,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,7940,0,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,0,0
"1294",2002,0,0,2,2,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,62,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6566,0,0,0,0,0,0,5,0,34,0,0,0,0,0,1,0,0,0
"1295",2002,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,480,25,0,0,0,0,0,0,5469,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0
"1296",2002,0,0,3,1,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,161,21,0,0,0,0,0,0,7208,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0
"1297",2002,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,123,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,188,2,0,0,0,0,0,0,1933,0,0,0,0,0,0,5,1,8,3,0,0,0,0,0,0,0,0
"1298",2002,0,0,2,0,0,0,1,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,144,1,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,1,0,0,0,0,0,312,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,4,0,9,4,0,0,0,0,0,0,0,0
"1299",2002,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1026,0,0,0,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0
"1300",2002,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,905,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0
"1301",2002,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4126,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,0,0
"1302",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3046,0,0,0,0,0,0,3,0,57,0,0,0,0,0,0,0,0,0
"1303",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2398,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0
"1304",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1383,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"1305",2002,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,2040,0,0,0,0,0,0,2,0,133,0,0,0,0,0,0,0,0,0
"1306",2002,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,526,0,0,0,0,0,0,1,0,445,0,0,0,0,0,0,0,0,0
"1307",2002,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1257,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0
"1308",2002,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,1167,0,0,0,0,0,0,2,0,68,0,0,0,0,0,0,0,0,0
"1309",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4210,0,0,0,0,0,0,24,0,188,0,0,0,0,0,0,0,0,0
"1310",2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,5107,0,0,0,0,0,0,2,0,170,0,0,0,0,0,0,0,0,0
